Year,Country Code,Country,Emissions_Per_Capita,Emissions
2021,004,Afghanistan,0.764,0.023341087
2021,004,Afghanistan,0.904,0.023225515
2021,004,Afghanistan,1.166,0.021041795
2021,004,Afghanistan,1.015,0.004473785
2021,004,Afghanistan,1.166,0.003332152
2021,004,Afghanistan,1.27,0.002563455
2021,004,Afghanistan,1.234,0.000312237
2021,004,Afghanistan,1.079,0.000197152
2021,004,Afghanistan,1.313,1.21E-05
2021,004,Afghanistan,1.051,0.021213187
2021,004,Afghanistan,1.452,0.019101165
2021,004,Afghanistan,1.287,0.018725483
2021,004,Afghanistan,1.169,0.004040017
2021,004,Afghanistan,1.155,0.003051705
2021,004,Afghanistan,1.252,0.002390923
2021,004,Afghanistan,0.983,0.000317995
2021,004,Afghanistan,1.173,0.000226935
2021,004,Afghanistan,0.871,1.29E-05
2021,004,Afghanistan,0.864,0.02028948
2021,004,Afghanistan,0.864,0.018368909
2021,004,Afghanistan,0.846,0.015949552
2021,004,Afghanistan,0.857,0.003733152
2021,004,Afghanistan,0.785,0.00268231
2021,004,Afghanistan,0.656,0.002306525
2021,004,Afghanistan,0.71,0.00038547
2021,004,Afghanistan,0.685,0.000256173
2021,004,Afghanistan,0.646,1.84E-05
2021,004,Afghanistan,0.642,0.019441639
2021,004,Afghanistan,0.534,0.016945581
2021,004,Afghanistan,0.545,0.014218103
2021,004,Afghanistan,0.441,0.003520366
2021,004,Afghanistan,0.502,0.002520114
2021,004,Afghanistan,0.47,0.00210635
2021,004,Afghanistan,0.481,0.000412802
2021,004,Afghanistan,0.552,0.000251627
2021,004,Afghanistan,0.534,1.78E-05
2021,004,Afghanistan,0.559,0.017940027
2021,004,Afghanistan,0.631,0.015436577
2021,004,Afghanistan,0.549,0.012148967
2021,004,Afghanistan,0.549,0.003126548
2021,004,Afghanistan,0.538,0.002440948
2021,004,Afghanistan,0.588,0.001956316
2021,004,Afghanistan,0.61,0.000469727
2021,004,Afghanistan,0.653,0.00026924
2021,004,Afghanistan,0.703,2.74E-05
2021,004,Afghanistan,0.638,0.017133981
2021,004,Afghanistan,0.706,0.013903599
2022,004,Afghanistan,0.76,0.011603752
2022,004,Afghanistan,0.854,0.00268757
2022,004,Afghanistan,,0.002276247
2022,004,Afghanistan,,0.001856735
2022,004,Afghanistan,,0.000509097
2022,004,Afghanistan,,0.000322219
2022,004,Afghanistan,,3.85E-05
2022,004,Afghanistan,,0.015521322
2022,004,Afghanistan,,0.013092138
2022,004,Afghanistan,0.757,0.01129393
2022,004,Afghanistan,0.954,0.002350744
2022,004,Afghanistan,0.954,0.002010342
2022,004,Afghanistan,1.173,0.001769595
2022,004,Afghanistan,1.216,0.000467682
2022,004,Afghanistan,1.323,0.000427722
2022,004,Afghanistan,1.205,4.69E-05
2022,004,Afghanistan,1.549,0.013941918
2022,004,Afghanistan,1.804,0.012758754
2022,004,Afghanistan,2.005,0.010595154
2022,004,Afghanistan,2.514,0.002089653
2022,004,Afghanistan,3.145,0.001907047
2022,004,Afghanistan,3.12,0.001680173
2022,004,Afghanistan,3.342,0.000563915
2022,004,Afghanistan,3.837,0.000520653
2022,004,Afghanistan,4.583,5.43E-05
2022,004,Afghanistan,5.817,0.013328858
2022,004,Afghanistan,6.1,0.012075014
2022,004,Afghanistan,5.526,0.009864182
2022,004,Afghanistan,6.247,0.002077988
2022,004,Afghanistan,8.829,0.001806168
2022,004,Afghanistan,10.866,0.001581355
2022,004,Afghanistan,11.845,0.000651447
2022,004,Afghanistan,12.544,0.00059882
2022,004,Afghanistan,13.351,9.20E-05
2022,004,Afghanistan,15.424,0.012888118
2022,004,Afghanistan,15.855,0.010583131
2022,004,Afghanistan,14.632,0.009348551
2022,004,Afghanistan,14.338,0.001950921
2022,004,Afghanistan,15.005,0.001619839
2022,004,Afghanistan,15.636,0.001534469
2022,004,Afghanistan,16.93,0.000902951
2022,004,Afghanistan,16.432,0.000836734
2022,004,Afghanistan,15.926,0.000119299
2022,004,Afghanistan,15.826,0.011457915
2022,004,Afghanistan,15.499,0.009256332
2022,004,Afghanistan,13.208,0.008863294
2022,004,Afghanistan,10.647,0.001679241
2022,004,Afghanistan,7.979,0.001519178
2022,004,Afghanistan,6.875,0.001395
2022,004,Afghanistan,6.38,0.001326646
2022,004,Afghanistan,5.741,0.000948418
2022,004,Afghanistan,4.285,0.00014981
2022,004,Afghanistan,4.641,0.010337552
2022,004,Afghanistan,4.956,0.008159478
2022,004,Afghanistan,4.927,0.007688795
2022,004,Afghanistan,4.4,0.001551274
2022,004,Afghanistan,4.357,0.00148137
2022,004,Afghanistan,4.268,0.001349136
2022,004,Afghanistan,4.368,0.001254184
2022,004,Afghanistan,4.171,0.001025833
2022,004,Afghanistan,4.203,0.000224856
2022,004,Afghanistan,4.185,0.009246087
2022,004,Afghanistan,4.052,0.007186981
2022,004,Afghanistan,4.25,0.006649975
2022,004,Afghanistan,4.257,0.001421485
2022,004,Afghanistan,4.809,0.001248333
2022,004,Afghanistan,5.286,0.001219084
2022,004,Afghanistan,5.207,0.001100335
